Event,Latitude,Longitude,Depth [m],Symbiosis,Spine,Relative Abundance
GeoB1016-3,-11.7705,11.6819,0.73,symbiont-obligate,spinose,0.1744
GeoB1016-3,-11.7705,11.6819,0.73,undetermined,non-spinose,0.0291
GeoB1016-3,-11.7705,11.6819,0.78,symbiont-barren,non-spinose,0.1185
GeoB1016-3,-11.7705,11.6819,0.78,symbiont-barren,spinose,0.0983
GeoB1016-3,-11.7705,11.6819,0.78,symbiont-bearing,non-spinose,0
GeoB1016-3,-11.7705,11.6819,0.78,symbiont-bearing,spinose,0.014499999999999999
GeoB1016-3,-11.7705,11.6819,0.78,symbiont-facultative,non-spinose,0.46540000000000004
GeoB1016-3,-11.7705,11.6819,0.78,symbiont-facultative,spinose,0
GeoB1016-3,-11.7705,11.6819,0.78,symbiont-obligate,spinose,0.2833
GeoB1016-3,-11.7705,11.6819,0.78,undetermined,non-spinose,0.0202
GeoB1016-3,-11.7705,11.6819,0.88,symbiont-barren,non-spinose,0.252
GeoB1016-3,-11.7705,11.6819,0.88,symbiont-barren,spinose,0.0879
GeoB1016-3,-11.7705,11.6819,0.88,symbiont-bearing,non-spinose,0
GeoB1016-3,-11.7705,11.6819,0.88,symbiont-bearing,spinose,0.002
GeoB1016-3,-11.7705,11.6819,0.88,symbiont-facultative,non-spinose,0.2949
GeoB1016-3,-11.7705,11.6819,0.88,symbiont-facultative,spinose,0
GeoB1016-3,-11.7705,11.6819,0.88,symbiont-obligate,spinose,0.33019999999999994
GeoB1016-3,-11.7705,11.6819,0.88,undetermined,non-spinose,0.029300000000000003
GeoB1028-5,-20.104,9.1858,0.93,symbiont-barren,non-spinose,0.4756999999999999
GeoB1028-5,-20.104,9.1858,0.93,symbiont-barren,spinose,0.3357
GeoB1028-5,-20.104,9.1858,0.93,symbiont-bearing,non-spinose,0
GeoB1028-5,-20.104,9.1858,0.93,symbiont-bearing,spinose,0.005
GeoB1028-5,-20.104,9.1858,0.93,symbiont-facultative,non-spinose,0.1611
GeoB1028-5,-20.104,9.1858,0.93,symbiont-facultative,spinose,0
GeoB1028-5,-20.104,9.1858,0.93,symbiont-obligate,spinose,0.0201
GeoB1028-5,-20.104,9.1858,0.93,undetermined,non-spinose,0
GeoB1028-5,-20.104,9.1858,0.98,symbiont-barren,non-spinose,0.464
GeoB1028-5,-20.104,9.1858,0.98,symbiont-barren,spinose,0.31700000000000006
GeoB1028-5,-20.104,9.1858,0.98,symbiont-bearing,non-spinose,0
GeoB1028-5,-20.104,9.1858,0.98,symbiont-bearing,spinose,0.001
GeoB1028-5,-20.104,9.1858,0.98,symbiont-facultative,non-spinose,0.099
GeoB1028-5,-20.104,9.1858,0.98,symbiont-facultative,spinose,0
GeoB1028-5,-20.104,9.1858,0.98,symbiont-obligate,spinose,0.09000000000000001
GeoB1028-5,-20.104,9.1858,0.98,undetermined,non-spinose,0
GeoB1028-5,-20.104,9.1858,1.03,symbiont-barren,non-spinose,0.4693
GeoB1028-5,-20.104,9.1858,1.03,symbiont-barren,spinose,0.3
GeoB1028-5,-20.104,9.1858,1.03,symbiont-bearing,non-spinose,0
GeoB1028-5,-20.104,9.1858,1.03,symbiont-bearing,spinose,0
GeoB1028-5,-20.104,9.1858,1.03,symbiont-facultative,non-spinose,0.166
GeoB1028-5,-20.104,9.1858,1.03,symbiont-facultative,spinose,0
GeoB1028-5,-20.104,9.1858,1.03,symbiont-obligate,spinose,0.0573
GeoB1028-5,-20.104,9.1858,1.03,undetermined,non-spinose,0
GeoB1028-5,-20.104,9.1858,1.08,symbiont-barren,non-spinose,0.437
GeoB1028-5,-20.104,9.1858,1.08,symbiont-barren,spinose,0.19000000000000003
GeoB1028-5,-20.104,9.1858,1.08,symbiont-bearing,non-spinose,0
GeoB1028-5,-20.104,9.1858,1.08,symbiont-bearing,spinose,0.006
GeoB1028-5,-20.104,9.1858,1.08,symbiont-facultative,non-spinose,0.10200000000000001
GeoB1028-5,-20.104,9.1858,1.08,symbiont-facultative,spinose,0
GeoB1028-5,-20.104,9.1858,1.08,symbiont-obligate,spinose,0.23
GeoB1028-5,-20.104,9.1858,1.08,undetermined,non-spinose,0
GeoB1031-4,-21.88,7.1017,0.28,symbiont-barren,non-spinose,0.34169999999999995
GeoB1031-4,-21.88,7.1017,0.28,symbiont-barren,spinose,0.2007
GeoB1031-4,-21.88,7.1017,0.28,symbiont-bearing,non-spinose,0
GeoB1031-4,-21.88,7.1017,0.28,symbiont-bearing,spinose,0.0113
GeoB1031-4,-21.88,7.1017,0.28,symbiont-facultative,non-spinose,0.3054
GeoB1031-4,-21.88,7.1017,0.28,symbiont-facultative,spinose,0
GeoB1031-4,-21.88,7.1017,0.28,symbiont-obligate,spinose,0.10269999999999999
GeoB1031-4,-21.88,7.1017,0.28,undetermined,non-spinose,0
GeoB1031-4,-21.88,7.1017,0.33,symbiont-barren,non-spinose,0.42840000000000006
GeoB1031-4,-21.88,7.1017,0.33,symbiont-barren,spinose,0.23270000000000002
GeoB1031-4,-21.88,7.1017,0.33,symbiont-bearing,non-spinose,0
GeoB1031-4,-21.88,7.1017,0.33,symbiont-bearing,spinose,0.011699999999999999
GeoB1031-4,-21.88,7.1017,0.33,symbiont-facultative,non-spinose,0.213
GeoB1031-4,-21.88,7.1017,0.33,symbiont-facultative,spinose,0
GeoB1031-4,-21.88,7.1017,0.33,symbiont-obligate,spinose,0.0976
GeoB1031-4,-21.88,7.1017,0.33,undetermined,non-spinose,0
GeoB1032-3,-22.915,6.0367,0.38,symbiont-barren,non-spinose,0.42729999999999996
GeoB1032-3,-22.915,6.0367,0.38,symbiont-barren,spinose,0.16280000000000003
GeoB1032-3,-22.915,6.0367,0.38,symbiont-bearing,non-spinose,0
GeoB1032-3,-22.915,6.0367,0.38,symbiont-bearing,spinose,0.019799999999999998
GeoB1032-3,-22.915,6.0367,0.38,symbiont-facultative,non-spinose,0.2648
GeoB1032-3,-22.915,6.0367,0.38,symbiont-facultative,spinose,0
GeoB1032-3,-22.915,6.0367,0.38,symbiont-obligate,spinose,0.09690000000000001
GeoB1032-3,-22.915,6.0367,0.38,undetermined,non-spinose,0
GeoB1032-3,-22.915,6.0367,0.43,symbiont-barren,non-spinose,0.43490000000000006
GeoB1032-3,-22.915,6.0367,0.43,symbiont-barren,spinose,0.14120000000000002
GeoB1032-3,-22.915,6.0367,0.43,symbiont-bearing,non-spinose,0
GeoB1032-3,-22.915,6.0367,0.43,symbiont-bearing,spinose,0.0159
GeoB1032-3,-22.915,6.0367,0.43,symbiont-facultative,non-spinose,0.2237
GeoB1032-3,-22.915,6.0367,0.43,symbiont-facultative,spinose,0
GeoB1032-3,-22.915,6.0367,0.43,symbiont-obligate,spinose,0.1573
GeoB1032-3,-22.915,6.0367,0.43,undetermined,non-spinose,0
GeoB1034-3,-21.735,5.4217,0.23,symbiont-barren,non-spinose,0.3479
GeoB1034-3,-21.735,5.4217,0.23,symbiont-barren,spinose,0.19340000000000002
GeoB1034-3,-21.735,5.4217,0.23,symbiont-bearing,non-spinose,0
GeoB1034-3,-21.735,5.4217,0.23,symbiont-bearing,spinose,0.0070999999999999995
GeoB1034-3,-21.735,5.4217,0.23,symbiont-facultative,non-spinose,0.2789
GeoB1034-3,-21.735,5.4217,0.23,symbiont-facultative,spinose,0
GeoB1034-3,-21.735,5.4217,0.23,symbiont-obligate,spinose,0.1561
GeoB1034-3,-21.735,5.4217,0.23,undetermined,non-spinose,0
GeoB1041-3,-3.475,-7.6,0.53,symbiont-barren,non-spinose,0.1703
GeoB1041-3,-3.475,-7.6,0.53,symbiont-barren,spinose,0.18109999999999998
GeoB1041-3,-3.475,-7.6,0.53,symbiont-bearing,non-spinose,0
GeoB1041-3,-3.475,-7.6,0.53,symbiont-bearing,spinose,0
GeoB1041-3,-3.475,-7.6,0.53,symbiont-facultative,non-spinose,0.45080000000000003
GeoB1041-3,-3.475,-7.6,0.53,symbiont-facultative,spinose,0
GeoB1041-3,-3.475,-7.6,0.53,symbiont-obligate,spinose,0.18189999999999998
GeoB1041-3,-3.475,-7.6,0.53,undetermined,non-spinose,0
GeoB1041-3,-3.475,-7.6,0.58,symbiont-barren,non-spinose,0.2039
GeoB1041-3,-3.475,-7.6,0.58,symbiont-barren,spinose,0.1308
GeoB1041-3,-3.475,-7.6,0.58,symbiont-bearing,non-spinose,0
GeoB1041-3,-3.475,-7.6,0.58,symbiont-bearing,spinose,0
GeoB1041-3,-3.475,-7.6,0.58,symbiont-facultative,non-spinose,0.48289999999999994
GeoB1041-3,-3.475,-7.6,0.58,symbiont-facultative,spinose,0
GeoB1041-3,-3.475,-7.6,0.58,symbiont-obligate,spinose,0.1673
GeoB1041-3,-3.475,-7.6,0.58,undetermined,non-spinose,0
GeoB1101-5,1.6583,-10.98,0.33,symbiont-barren,non-spinose,0.18380000000000002
GeoB1101-5,1.6583,-10.98,0.33,symbiont-barren,spinose,0.0317
GeoB1101-5,1.6583,-10.98,0.33,symbiont-bearing,non-spinose,0
GeoB1101-5,1.6583,-10.98,0.33,symbiont-bearing,spinose,0
GeoB1101-5,1.6583,-10.98,0.33,symbiont-facultative,non-spinose,0.49269999999999997
GeoB1101-5,1.6583,-10.98,0.33,symbiont-facultative,spinose,0
GeoB1101-5,1.6583,-10.98,0.33,symbiont-obligate,spinose,0.29200000000000004
GeoB1101-5,1.6583,-10.98,0.33,undetermined,non-spinose,0
GeoB1101-5,1.6583,-10.98,0.38,symbiont-barren,non-spinose,0.12380000000000001
GeoB1101-5,1.6583,-10.98,0.38,symbiont-barren,spinose,0.0248
GeoB1101-5,1.6583,-10.98,0.38,symbiont-bearing,non-spinose,0
GeoB1101-5,1.6583,-10.98,0.38,symbiont-bearing,spinose,0.0013
GeoB1101-5,1.6583,-10.98,0.38,symbiont-facultative,non-spinose,0.605
GeoB1101-5,1.6583,-10.98,0.38,symbiont-facultative,spinose,0
GeoB1101-5,1.6583,-10.98,0.38,symbiont-obligate,spinose,0.2308
GeoB1101-5,1.6583,-10.98,0.38,undetermined,non-spinose,0.0143
GeoB1105-4,-1.665,-12.4283,0.78,symbiont-barren,non-spinose,0.1994
GeoB1105-4,-1.665,-12.4283,0.78,symbiont-barren,spinose,0.1917
GeoB1105-4,-1.665,-12.4283,0.78,symbiont-bearing,non-spinose,0
GeoB1105-4,-1.665,-12.4283,0.78,symbiont-bearing,spinose,0.0326
GeoB1105-4,-1.665,-12.4283,0.78,symbiont-facultative,non-spinose,0.3868
GeoB1105-4,-1.665,-12.4283,0.78,symbiont-facultative,spinose,0
GeoB1105-4,-1.665,-12.4283,0.78,symbiont-obligate,spinose,0.1831
GeoB1105-4,-1.665,-12.4283,0.78,undetermined,non-spinose,0
GeoB1105-4,-1.665,-12.4283,0.83,symbiont-barren,non-spinose,0.23849999999999996
GeoB1105-4,-1.665,-12.4283,0.83,symbiont-barren,spinose,0.1551
GeoB1105-4,-1.665,-12.4283,0.83,symbiont-bearing,non-spinose,0
GeoB1105-4,-1.665,-12.4283,0.83,symbiont-bearing,spinose,0.0036
GeoB1105-4,-1.665,-12.4283,0.83,symbiont-facultative,non-spinose,0.3934
GeoB1105-4,-1.665,-12.4283,0.83,symbiont-facultative,spinose,0
GeoB1105-4,-1.665,-12.4283,0.83,symbiont-obligate,spinose,0.1932
GeoB1105-4,-1.665,-12.4283,0.83,undetermined,non-spinose,0
GeoB1105-4,-1.665,-12.4283,0.93,symbiont-barren,non-spinose,0.3732
GeoB1105-4,-1.665,-12.4283,0.93,symbiont-barren,spinose,0.09910000000000001
GeoB1105-4,-1.665,-12.4283,0.93,symbiont-bearing,non-spinose,0
GeoB1105-4,-1.665,-12.4283,0.93,symbiont-bearing,spinose,0.010100000000000001
GeoB1105-4,-1.665,-12.4283,0.93,symbiont-facultative,non-spinose,0.3193
GeoB1105-4,-1.665,-12.4283,0.93,symbiont-facultative,spinose,0
GeoB1105-4,-1.665,-12.4283,0.93,symbiont-obligate,spinose,0.16540000000000002
GeoB1105-4,-1.665,-12.4283,0.93,undetermined,non-spinose,0
GeoB1105-4,-1.665,-12.4283,1.03,symbiont-barren,non-spinose,0.3276
GeoB1105-4,-1.665,-12.4283,1.03,symbiont-barren,spinose,0.11710000000000001
GeoB1105-4,-1.665,-12.4283,1.03,symbiont-bearing,non-spinose,0
GeoB1105-4,-1.665,-12.4283,1.03,symbiont-bearing,spinose,0.0075
GeoB1105-4,-1.665,-12.4283,1.03,symbiont-facultative,non-spinose,0.3142
GeoB1105-4,-1.665,-12.4283,1.03,symbiont-facultative,spinose,0
GeoB1105-4,-1.665,-12.4283,1.03,symbiont-obligate,spinose,0.2172
GeoB1105-4,-1.665,-12.4283,1.03,undetermined,non-spinose,0
GeoB1112-4,-5.7783,-10.75,0.48,symbiont-barren,non-spinose,0.1714
GeoB1112-4,-5.7783,-10.75,0.48,symbiont-barren,spinose,0.1492
GeoB1112-4,-5.7783,-10.75,0.48,symbiont-bearing,non-spinose,0
GeoB1112-4,-5.7783,-10.75,0.48,symbiont-bearing,spinose,0.009899999999999999
GeoB1112-4,-5.7783,-10.75,0.48,symbiont-facultative,non-spinose,0.3194
GeoB1112-4,-5.7783,-10.75,0.48,symbiont-facultative,spinose,0
GeoB1112-4,-5.7783,-10.75,0.48,symbiont-obligate,spinose,0.3281
GeoB1112-4,-5.7783,-10.75,0.48,undetermined,non-spinose,0
GeoB1112-4,-5.7783,-10.75,0.53,symbiont-barren,non-spinose,0.2093
GeoB1112-4,-5.7783,-10.75,0.53,symbiont-barren,spinose,0.14279999999999998
GeoB1112-4,-5.7783,-10.75,0.53,symbiont-bearing,non-spinose,0
GeoB1112-4,-5.7783,-10.75,0.53,symbiont-bearing,spinose,0.013600000000000001
GeoB1112-4,-5.7783,-10.75,0.53,symbiont-facultative,non-spinose,0.2591
GeoB1112-4,-5.7783,-10.75,0.53,symbiont-facultative,spinose,0
GeoB1112-4,-5.7783,-10.75,0.53,symbiont-obligate,spinose,0.3638
GeoB1112-4,-5.7783,-10.75,0.53,undetermined,non-spinose,0
GeoB1112-4,-5.7783,-10.75,0.58,symbiont-barren,non-spinose,0.15839999999999999
GeoB1112-4,-5.7783,-10.75,0.58,symbiont-barren,spinose,0.1408
GeoB1112-4,-5.7783,-10.75,0.58,symbiont-bearing,non-spinose,0
GeoB1112-4,-5.7783,-10.75,0.58,symbiont-bearing,spinose,0.0015
GeoB1112-4,-5.7783,-10.75,0.58,symbiont-facultative,non-spinose,0.3226
GeoB1112-4,-5.7783,-10.75,0.58,symbiont-facultative,spinose,0
GeoB1112-4,-5.7783,-10.75,0.58,symbiont-obligate,spinose,0.35329999999999995
GeoB1112-4,-5.7783,-10.75,0.58,undetermined,non-spinose,0
GeoB1115-4,-3.5583,-12.58,0.63,symbiont-barren,non-spinose,0.1487
GeoB1115-4,-3.5583,-12.58,0.63,symbiont-barren,spinose,0.18530000000000002
GeoB1115-4,-3.5583,-12.58,0.63,symbiont-bearing,non-spinose,0
GeoB1115-4,-3.5583,-12.58,0.63,symbiont-bearing,spinose,0.0123
GeoB1115-4,-3.5583,-12.58,0.63,symbiont-facultative,non-spinose,0.3849
GeoB1115-4,-3.5583,-12.58,0.63,symbiont-facultative,spinose,0
GeoB1115-4,-3.5583,-12.58,0.63,symbiont-obligate,spinose,0.2616
GeoB1115-4,-3.5583,-12.58,0.63,undetermined,non-spinose,0.0070999999999999995
GeoB1115-4,-3.5583,-12.58,0.68,symbiont-barren,non-spinose,0.086
GeoB1115-4,-3.5583,-12.58,0.68,symbiont-barren,spinose,0.20620000000000002
GeoB1115-4,-3.5583,-12.58,0.68,symbiont-bearing,non-spinose,0
GeoB1115-4,-3.5583,-12.58,0.68,symbiont-bearing,spinose,0.0031
GeoB1115-4,-3.5583,-12.58,0.68,symbiont-facultative,non-spinose,0.4166
GeoB1115-4,-3.5583,-12.58,0.68,symbiont-facultative,spinose,0
GeoB1115-4,-3.5583,-12.58,0.68,symbiont-obligate,spinose,0.28600000000000003
GeoB1115-4,-3.5583,-12.58,0.68,undetermined,non-spinose,0.001
GeoB1117-2,-3.815,-14.8967,0.53,symbiont-barren,non-spinose,0.1903
GeoB1117-2,-3.815,-14.8967,0.53,symbiont-barren,spinose,0.0812
GeoB1117-2,-3.815,-14.8967,0.53,symbiont-bearing,non-spinose,0
GeoB1117-2,-3.815,-14.8967,0.53,symbiont-bearing,spinose,0.012700000000000001
GeoB1117-2,-3.815,-14.8967,0.53,symbiont-facultative,non-spinose,0.24109999999999998
GeoB1117-2,-3.815,-14.8967,0.53,symbiont-facultative,spinose,0
GeoB1117-2,-3.815,-14.8967,0.53,symbiont-obligate,spinose,0.4341
GeoB1117-2,-3.815,-14.8967,0.53,undetermined,non-spinose,0
GeoB1117-2,-3.815,-14.8967,0.58,symbiont-barren,non-spinose,0.1271
GeoB1117-2,-3.815,-14.8967,0.58,symbiont-barren,spinose,0.1465
GeoB1117-2,-3.815,-14.8967,0.58,symbiont-bearing,non-spinose,0
GeoB1117-2,-3.815,-14.8967,0.58,symbiont-bearing,spinose,0.0325
GeoB1117-2,-3.815,-14.8967,0.58,symbiont-facultative,non-spinose,0.3876
GeoB1117-2,-3.815,-14.8967,0.58,symbiont-facultative,spinose,0
GeoB1117-2,-3.815,-14.8967,0.58,symbiont-obligate,spinose,0.2573
GeoB1117-2,-3.815,-14.8967,0.58,undetermined,non-spinose,0
GeoB1117-2,-3.815,-14.8967,0.63,symbiont-barren,non-spinose,0.2602
GeoB1117-2,-3.815,-14.8967,0.63,symbiont-barren,spinose,0.1001
GeoB1117-2,-3.815,-14.8967,0.63,symbiont-bearing,non-spinose,0
GeoB1117-2,-3.815,-14.8967,0.63,symbiont-bearing,spinose,0.012199999999999999
GeoB1117-2,-3.815,-14.8967,0.63,symbiont-facultative,non-spinose,0.42999999999999994
GeoB1117-2,-3.815,-14.8967,0.63,symbiont-facultative,spinose,0
GeoB1117-2,-3.815,-14.8967,0.63,symbiont-obligate,spinose,0.1784
GeoB1117-2,-3.815,-14.8967,0.63,undetermined,non-spinose,0
GeoB1214-1,-24.69,7.24,0.23,symbiont-barren,non-spinose,0.37600000000000006
GeoB1214-1,-24.69,7.24,0.23,symbiont-barren,spinose,0.20500000000000002
GeoB1214-1,-24.69,7.24,0.23,symbiont-bearing,non-spinose,0
GeoB1214-1,-24.69,7.24,0.23,symbiont-bearing,spinose,0.028599999999999997
GeoB1214-1,-24.69,7.24,0.23,symbiont-facultative,non-spinose,0.2517
GeoB1214-1,-24.69,7.24,0.23,symbiont-facultative,spinose,0
GeoB1214-1,-24.69,7.24,0.23,symbiont-obligate,spinose,0.1229
GeoB1214-1,-24.69,7.24,0.23,undetermined,non-spinose,0.0052
GeoB1214-1,-24.69,7.24,0.28,symbiont-barren,non-spinose,0.4219
GeoB1214-1,-24.69,7.24,0.28,symbiont-barren,spinose,0.22719999999999999
GeoB1214-1,-24.69,7.24,0.28,symbiont-bearing,non-spinose,0
GeoB1214-1,-24.69,7.24,0.28,symbiont-bearing,spinose,0.0225
GeoB1214-1,-24.69,7.24,0.28,symbiont-facultative,non-spinose,0.2141
GeoB1214-1,-24.69,7.24,0.28,symbiont-facultative,spinose,0
GeoB1214-1,-24.69,7.24,0.28,symbiont-obligate,spinose,0.11
GeoB1214-1,-24.69,7.24,0.28,undetermined,non-spinose,0
GeoB1220-1,-24.0333,5.3067,0.33,symbiont-barren,non-spinose,0.4746
GeoB1220-1,-24.0333,5.3067,0.33,symbiont-barren,spinose,0.17
GeoB1220-1,-24.0333,5.3067,0.33,symbiont-bearing,non-spinose,0
GeoB1220-1,-24.0333,5.3067,0.33,symbiont-bearing,spinose,0.016
GeoB1220-1,-24.0333,5.3067,0.33,symbiont-facultative,non-spinose,0.176
GeoB1220-1,-24.0333,5.3067,0.33,symbiont-facultative,spinose,0.008
GeoB1220-1,-24.0333,5.3067,0.33,symbiont-obligate,spinose,0.1553
GeoB1220-1,-24.0333,5.3067,0.33,undetermined,non-spinose,0
GeoB1220-1,-24.0333,5.3067,0.38,symbiont-barren,non-spinose,0.41800000000000004
GeoB1220-1,-24.0333,5.3067,0.38,symbiont-barren,spinose,0.1834
GeoB1220-1,-24.0333,5.3067,0.38,symbiont-bearing,non-spinose,0
GeoB1220-1,-24.0333,5.3067,0.38,symbiont-bearing,spinose,0.0426
GeoB1220-1,-24.0333,5.3067,0.38,symbiont-facultative,non-spinose,0.2079
GeoB1220-1,-24.0333,5.3067,0.38,symbiont-facultative,spinose,0
